,pair_1,pair_2,ibd_frac,ibd_min_node,ibd_max_node,ibd_nsegments
2799,335,1981,0.076663,5202,5202,1
2800,337,386,0.107815,158578,158578,1
2801,337,444,0.092211,90069,90069,1
2802,337,470,0.890626,67249,67249,2
2803,337,518,0.097293,224452,224452,1
2804,337,525,0.179132,356347,356347,1
2805,337,988,0.179132,371431,371431,1
2806,337,1040,0.107815,158578,158578,1
2807,337,1171,0.179132,356347,356347,1
2808,337,1327,0.071509,224452,224452,1
2809,337,1408,0.711494,224452,224452,2
2810,337,1749,0.711494,224452,224452,2
2811,338,490,0.143401,192805,192805,1
2812,338,772,0.892668,36962,36962,1
2813,338,1050,0.107332,156517,156517,1
2814,338,1095,0.892668,36962,36962,1
2815,338,1255,0.115507,191901,191901,1
2816,338,1654,0.104792,327690,327690,1
2817,338,1791,0.115507,191901,191901,1
2818,339,340,0.103353,276930,276930,1
2819,339,441,0.220488,90813,90813,1
2820,339,616,0.026246,371574,371574,1
2821,339,842,0.026246,371574,371574,1
2822,339,938,0.214447,261216,261216,1
2823,339,989,0.026246,371574,371574,1
2824,339,1013,0.117135,280057,280057,1
2825,339,1574,0.117135,280057,280057,1
2826,339,1975,0.157812,276313,291690,2
2827,340,441,0.210114,276930,276930,1
2828,340,594,0.080829,208231,208231,1
2829,340,595,0.393387,275687,275687,1
2830,340,953,0.393387,275687,275687,1
2831,340,1679,0.080829,208231,208231,1
2832,340,1959,0.037357,295577,295577,1
2833,342,346,0.271025,331333,331333,1
2834,342,416,0.312299,331333,331333,1
