,pair_1,pair_2,ibd_frac,ibd_min_node,ibd_max_node,ibd_nsegments
22,229,1351,1.0,56329,1746204,283713
23,229,1485,1.0,213033,1746201,284505
24,758,821,1.0,216438,1746204,281251
25,758,851,1.0,270284,1746204,284717
26,758,1139,1.0,114179,1746204,281819
27,758,1175,1.0,153758,1746204,284754
28,758,1351,1.0,149129,1746203,284729
29,758,1485,1.0,184590,1746204,283548
30,821,851,1.0,275242,1746202,282607
31,821,1139,1.0,99400,1746200,281823
32,821,1175,1.0,196427,1746202,284243
33,821,1351,1.0,148240,1746204,282809
34,821,1485,1.0,282584,1746201,283871
35,851,1139,1.0,151651,1746202,282072
36,851,1175,1.0,13129,1746197,277027
37,851,1351,1.0,187959,1746204,283750
38,851,1485,1.0,211984,1746202,283510
39,1139,1175,1.0,137542,1746202,284963
40,1139,1351,1.0,186974,1746204,282322
41,1139,1485,1.0,148882,1746201,282382
42,1175,1351,1.0,134446,1746204,285219
43,1175,1485,1.0,275668,1746202,284215
44,1351,1485,1.0,214688,1746204,282078
0,159,198,1.0,208003,1746202,284717
1,159,340,1.0,309683,1746203,286479
2,159,853,1.0,150056,1746202,284038
3,159,1033,1.0,37798,1746203,282442
4,159,1261,1.0,115059,1746203,280654
5,159,1442,1.0,260528,1746200,282634
6,159,1457,1.0,132157,1746203,284960
7,159,1875,1.0,21661,1746197,280745
8,159,1987,1.0,98615,1746200,284584
9,198,340,1.0,193577,1746203,281748
10,198,853,1.0,57085,1746201,280933
11,198,1033,1.0,81940,1746203,284301
12,198,1261,1.0,93850,1746203,280380
13,198,1442,1.0,95292,1746202,281859
14,198,1457,1.0,184400,1746203,285634
15,198,1875,1.0,72415,1746202,283910
16,198,1987,1.0,76647,1746202,279157
17,340,853,1.0,268659,1746203,284379
18,340,1033,1.0,128457,1746196,283749
19,340,1261,1.0,61779,1746201,281944
20,340,1442,1.0,85917,1746203,283243
21,340,1457,1.0,306356,1746200,285044
22,340,1875,1.0,110483,1746203,284844
23,340,1987,1.0,225598,1746203,284264
24,853,1033,1.0,143766,1746203,283202
25,853,1261,1.0,189897,1746203,282694
26,853,1442,1.0,55385,1746202,279579
27,853,1457,1.0,181087,1746203,283769
28,853,1875,1.0,227039,1746202,285000
29,853,1987,1.0,146807,1746202,283242
30,1033,1261,1.0,238631,1746201,283101
31,1033,1442,1.0,161307,1746203,285254
32,1033,1457,1.0,140685,1746200,284258
33,1033,1875,1.0,185563,1746203,286008
34,1033,1987,1.0,129113,1746203,283936
35,1261,1442,1.0,30345,1746203,281708
36,1261,1457,1.0,278615,1746201,281479
37,1261,1875,1.0,120475,1746203,283146
38,1261,1987,1.0,94062,1746203,282147
39,1442,1457,1.0,245435,1746203,285250
40,1442,1875,1.0,139194,1746200,283516
41,1442,1987,1.0,47330,1746194,284821
42,1457,1875,1.0,108933,1746203,281514
43,1457,1987,1.0,207138,1746203,282486
44,1875,1987,1.0,156018,1746200,285480
0,104,292,1.0,168991,1746198,282665
1,104,761,1.0,133651,1746204,280669
2,104,764,1.0,94247,1746202,284202
3,104,792,1.0,102333,1746204,278634
4,104,1099,1.0,53928,1746198,279616
5,104,1636,1.0,224378,1746200,283337
6,104,1736,1.0,216355,1746199,284426
7,104,1917,1.0,157018,1746204,285027
8,104,1960,1.0,144290,1746199,282051
9,292,761,1.0,165917,1746204,283739
10,292,764,1.0,105717,1746202,278956
11,292,792,1.0,237761,1746204,285249
12,292,1099,1.0,195953,1746197,283559
13,292,1636,1.0,157619,1746200,281554
14,292,1736,1.0,170662,1746199,283662
15,292,1917,1.0,127168,1746204,285409
16,292,1960,1.0,184611,1746199,283704
17,761,764,1.0,118954,1746204,284417
18,761,792,1.0,153628,1746203,284566
19,761,1099,1.0,94494,1746204,283133
20,761,1636,1.0,203641,1746204,285021
21,761,1736,1.0,206174,1746204,283151
22,761,1917,1.0,115990,1746197,282794
23,761,1960,1.0,196234,1746204,284521
24,764,792,1.0,163747,1746204,282398
25,764,1099,1.0,329814,1746202,282807
26,764,1636,1.0,156493,1746202,284862
27,764,1736,1.0,154144,1746202,286897
28,764,1917,1.0,173456,1746204,285601
29,764,1960,1.0,56656,1746202,281177
30,792,1099,1.0,220500,1746204,283269
31,792,1636,1.0,243966,1746204,285694
32,792,1736,1.0,114854,1746204,281232
33,792,1917,1.0,223867,1746203,283990
34,792,1960,1.0,147838,1746204,282799
35,1099,1636,1.0,294138,1746200,284273
36,1099,1736,1.0,243335,1746199,282066
37,1099,1917,1.0,115961,1746204,284629
38,1099,1960,1.0,239681,1746199,287202
39,1636,1736,1.0,149437,1746200,281776
40,1636,1917,1.0,223706,1746204,286048
41,1636,1960,1.0,89197,1746200,282874
42,1736,1917,1.0,271022,1746204,285174
43,1736,1960,1.0,211325,1746194,283315
44,1917,1960,1.0,121964,1746204,283289
0,332,473,1.0,161214,1746204,280563
1,332,704,1.0,179555,1746204,285046
2,332,912,1.0,180720,1746205,282196
3,332,1074,1.0,292913,1746202,283696
4,332,1120,1.0,68577,1746204,282690
5,332,1367,1.0,165937,1746202,283654
6,332,1412,1.0,303951,1746202,283700
7,332,1601,1.0,242497,1746204,281902
8,332,1726,1.0,222801,1746205,283328
9,473,704,1.0,178992,1746203,286306
10,473,912,1.0,167747,1746205,286233
11,473,1074,1.0,92594,1746204,283365
12,473,1120,1.0,150473,1746202,280059
13,473,1367,1.0,135961,1746204,283920
14,473,1412,1.0,197363,1746204,283276
15,473,1601,1.0,279949,1746202,283699
16,473,1726,1.0,222801,1746205,284256
17,704,912,1.0,268518,1746205,285217
18,704,1074,1.0,166754,1746204,282702
19,704,1120,1.0,228628,1746203,284933
20,704,1367,1.0,239241,1746204,284789
21,704,1412,1.0,204002,1746204,282199
22,704,1601,1.0,89077,1746203,281582
23,704,1726,1.0,243499,1746205,284149
24,912,1074,1.0,124520,1746205,283171
25,912,1120,1.0,105323,1746205,282978
26,912,1367,1.0,77087,1746205,283600
27,912,1412,1.0,163174,1746205,285770
28,912,1601,1.0,101174,1746205,283883
29,912,1726,1.0,111469,1746204,281898
30,1074,1120,1.0,74778,1746204,284487
31,1074,1367,1.0,176960,1746200,283962
32,1074,1412,1.0,126101,1746199,282413
33,1074,1601,1.0,274524,1746204,283081
34,1074,1726,1.0,63328,1746205,284812
35,1120,1367,1.0,198305,1746204,280309
36,1120,1412,1.0,210969,1746204,283227
37,1120,1601,1.0,169865,1746198,281440
38,1120,1726,1.0,180237,1746205,282609
39,1367,1412,1.0,151835,1746200,284532
40,1367,1601,1.0,82491,1746204,282146
41,1367,1726,1.0,193266,1746205,284107
42,1412,1601,1.0,400967,1746204,284350
43,1412,1726,1.0,204394,1746205,284154
44,1601,1726,1.0,179601,1746205,284474
0,199,349,1.0,168936,1746205,280137
1,199,723,1.0,212835,1746205,279903
2,199,1148,1.0,213486,1746205,282148
3,199,1296,1.0,266340,1746205,282467
4,199,1319,1.0,242817,1746205,283503
5,199,1642,1.0,193812,1746205,284184
6,199,1750,1.0,143714,1746205,284005
7,199,1803,1.0,231555,1746205,283634
8,199,1950,1.0,65950,1746199,281944
9,349,723,1.0,84573,1746204,283428
10,349,1148,1.0,132096,1746204,280147
11,349,1296,1.0,222985,1746204,283958
12,349,1319,1.0,302422,1746204,284103
13,349,1642,1.0,116056,1746204,280363
14,349,1750,1.0,188642,1746200,283778
15,349,1803,1.0,222891,1746199,283979
16,349,1950,1.0,195122,1746205,285307
17,723,1148,1.0,151564,1746203,280811
18,723,1296,1.0,171193,1746200,283951
19,723,1319,1.0,203084,1746202,283211
20,723,1642,1.0,17388,1746200,281654
21,723,1750,1.0,16960,1746204,284441
22,723,1803,1.0,190844,1746204,286781
23,723,1950,1.0,240975,1746205,285344
24,1148,1296,1.0,188647,1746203,285238
25,1148,1319,1.0,54631,1746203,279828
26,1148,1642,1.0,166195,1746203,282258
27,1148,1750,1.0,241577,1746204,282049
28,1148,1803,1.0,93897,1746204,284465
29,1148,1950,1.0,89119,1746205,281585
30,1296,1319,1.0,7046,1746202,279906
31,1296,1642,1.0,153421,1746195,282008
32,1296,1750,1.0,246985,1746204,285227
33,1296,1803,1.0,98483,1746204,280638
34,1296,1950,1.0,290957,1746205,285885
35,1319,1642,1.0,227080,1746202,285625
36,1319,1750,1.0,166802,1746204,282377
37,1319,1803,1.0,245865,1746204,283614
38,1319,1950,1.0,327114,1746205,283666
39,1642,1750,1.0,75610,1746204,284230
40,1642,1803,1.0,153092,1746204,283177
41,1642,1950,1.0,95989,1746205,282043
42,1750,1803,1.0,82016,1746200,280341
43,1750,1950,1.0,149041,1746205,281638
44,1803,1950,1.0,189300,1746205,286704
0,104,238,1.0,182056,1746201,281706
1,104,451,1.0,162779,1746204,283895
2,104,465,1.0,202586,1746199,283237
3,104,814,1.0,66518,1746203,280042
4,104,856,1.0,245986,1746202,282335
5,104,1224,1.0,20953,1746200,281828
6,104,1490,1.0,223578,1746203,282794
7,104,1859,1.0,200544,1746200,282383
8,104,1955,1.0,217135,1746200,282825
9,238,451,1.0,152613,1746204,282277
10,238,465,1.0,11075,1746201,278976
11,238,814,1.0,252981,1746203,284408
12,238,856,1.0,238699,1746202,284462
13,238,1224,1.0,302243,1746201,285524
14,238,1490,1.0,205140,1746203,281988
15,238,1859,1.0,108765,1746201,283269
16,238,1955,1.0,133667,1746201,282906
17,451,465,1.0,90452,1746204,282889
18,451,814,1.0,161136,1746204,281309
19,451,856,1.0,188085,1746204,284828
20,451,1224,1.0,215575,1746204,286106
21,451,1490,1.0,279167,1746204,286067
22,451,1859,1.0,247951,1746204,285072
23,451,1955,1.0,182839,1746204,281813
24,465,814,1.0,95116,1746203,281620
25,465,856,1.0,292713,1746202,282309
26,465,1224,1.0,219823,1746200,282036
27,465,1490,1.0,180442,1746203,283381
28,465,1859,1.0,188902,1746200,282764
29,465,1955,1.0,201066,1746200,285954
30,814,856,1.0,273658,1746203,282803
31,814,1224,1.0,61101,1746203,281883
32,814,1490,1.0,162080,1746200,283096
33,814,1859,1.0,267950,1746203,281775
34,814,1955,1.0,196823,1746203,282410
35,856,1224,1.0,251405,1746202,281718
36,856,1490,1.0,316705,1746203,282752
37,856,1859,1.0,91200,1746202,284961
38,856,1955,1.0,223813,1746202,282755
39,1224,1490,1.0,221335,1746203,284561
40,1224,1859,1.0,37788,1746196,281754
41,1224,1955,1.0,189844,1746196,285348
42,1490,1859,1.0,120521,1746203,286544
43,1490,1955,1.0,146920,1746203,280950
44,1859,1955,1.0,65401,1746194,281075
